Reporter,Partner,Product categories,Indicator Type,Indicator,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Zambia,United Kingdom,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,      3.74,,,,,,,     16.98,     25.18,     39.38,     47.42,     44.40,     39.94,     24.70,,,,,,,,,,
Zambia,United Kingdom,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,      3.53,,,      3.75,     12.34,     14.93,      5.89,      7.20,      9.89,      8.51,     15.25,      9.15,,     10.01,     10.03,,,,,,,
Zambia,United States,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,      4.41,,,,      4.87,,,,,,,,
Zambia,World,All Products,Trade Indicator,Country Growth (%),     -3.94,     10.13,     10.49,      1.67,     -7.92,     -2.25,     -4.59,      0.84,     13.86,     29.41,     -5.60,      6.00,     12.24,      5.22,     28.60,     40.74,      1.99,      5.36,      3.07,     -2.42,     -6.70,     -7.10,     -2.58,     -7.29,      9.97,,,,,,,
Zambia,World,All Products,Tariff,Duty Free Tariff Lines Share (%),,     44.56,,     43.40,     43.31,,     45.47,     38.76,     40.98,     38.57,     39.60,     38.48,     15.46,     15.11,     22.11,     14.42,     23.30,     18.97,     13.34,,,,     14.25,,,,,,,,,
Zambia,World,Animal,Export,Export Product share(%),      0.57,      0.29,      0.23,      0.17,      0.13,      0.11,      0.10,      0.11,      0.10,      0.18,      0.50,      0.13,      0.50,      0.09,      0.62,      0.29,      0.46,      0.88,      0.61,      0.76,      0.42,      0.35,      0.18,      0.18,      0.09,,,,,,,
Zambia,World,Capital goods,Export,Export Product share(%),      2.76,      2.02,      1.74,      6.16,      2.55,      2.59,      3.72,      2.17,      1.20,      1.45,      2.71,      1.74,      1.74,      2.13,      0.64,      0.81,      1.09,      2.61,      1.90,      1.38,      6.74,      2.49,      0.70,      0.97,      1.00,,,,,,,
Zambia,World,Chemicals,Export,Export Product share(%),      4.88,      4.04,      2.71,      2.55,      2.83,      4.33,      6.08,      3.18,      2.37,      1.72,      1.96,      1.33,      1.92,      0.44,      0.72,      2.68,      1.05,      1.46,      0.90,      0.60,      0.90,      1.44,      3.68,      0.94,      0.21,,,,,,,
Zambia,World,Consumer goods,Export,Export Product share(%),      6.20,      8.78,      7.02,      6.90,      6.41,      4.97,      8.15,      9.02,      5.26,      5.68,      6.42,      9.55,     10.49,      7.36,     13.97,     22.35,     12.02,     12.90,     10.57,     12.67,      8.80,      6.45,      3.05,      3.10,      2.45,,,,,,,
Zambia,World,Food Products,Export,Export Product share(%),      5.53,      4.81,      4.47,      4.54,      4.83,      5.01,      7.16,      5.13,      3.79,      4.79,      5.54,      3.16,      3.52,      3.84,      7.53,      7.18,      6.14,      5.97,      5.42,      4.87,      5.50,      3.69,      2.48,      3.55,      1.95,,,,,,,
Zambia,World,Footwear,Export,Export Product share(%),      0.02,      0.02,      0.02,      0.07,      0.01,      0.01,      0.02,      0.03,      0.02,      0.03,      0.06,      0.05,      0.04,      0.07,      0.11,      0.42,      0.26,      0.36,      0.08,      0.12,      0.04,      0.40,      0.04,      0.04,      0.01,,,,,,,
Zambia,World,Fuels,Export,Export Product share(%),      1.08,      1.02,      0.97,      0.95,      1.70,      1.11,      1.88,      1.23,      0.62,      0.56,      0.99,      0.73,      1.10,      0.84,      0.84,      1.98,      2.52,      1.80,      1.16,      1.29,      0.98,      1.49,      0.78,      3.73,      3.27,,,,,,,
Zambia,World,Hides and Skins,Export,Export Product share(%),      0.07,      0.07,      0.11,      0.18,      0.20,      0.57,      0.48,      0.07,      0.06,      0.07,      0.20,      0.12,      0.12,      0.18,      1.72,      0.27,      0.28,      0.36,      0.42,      0.42,      0.29,      0.24,      0.26,      0.26,      0.14,,,,,,,
Zambia,World,Intermediate goods,Export,Export Product share(%),     86.06,     84.99,     85.66,     78.66,     83.22,     86.48,     80.54,     75.84,     85.68,     82.95,     79.95,     71.85,     75.09,     71.78,     68.83,     52.62,     65.12,     65.65,     68.81,     64.56,     53.29,     74.59,     76.01,     86.39,     93.50,,,,,,,
Zambia,World,Mach and Elec,Export,Export Product share(%),      2.58,      1.85,      1.72,      6.14,      2.36,      2.38,      3.10,      1.95,      1.35,      1.76,      2.70,      2.46,      2.12,      2.79,      1.14,      1.25,      1.22,      2.62,      1.70,      1.36,      7.40,      1.97,      0.75,      1.04,      1.03,,,,,,,
Zambia,World,Metals,Export,Export Product share(%),     74.36,     78.04,     79.90,     72.31,     74.88,     76.80,     67.66,     70.41,     80.24,     79.02,     74.70,     73.38,     76.14,     71.71,     68.57,     59.50,     63.77,     64.05,     66.63,     70.44,     54.16,     69.36,     77.57,     78.43,     86.50,,,,,,,
Zambia,World,Minerals,Export,Export Product share(%),      3.80,      2.47,      2.44,      3.17,      2.01,      2.02,      3.47,      2.00,      3.34,      6.85,      5.89,     12.63,      7.02,     13.69,      7.34,      4.00,      2.53,      1.77,      1.23,      3.51,     10.90,      5.02,      2.64,      0.98,      0.68,,,,,,,
Zambia,World,Miscellaneous,Export,Export Product share(%),      0.11,      0.14,      0.10,      0.13,      0.36,      0.14,      0.63,      0.18,      0.11,      0.18,      0.27,      0.18,      0.52,      0.06,      0.08,      0.14,      0.11,      0.69,      0.31,      0.40,      0.61,      1.24,      0.21,      0.20,      0.08,,,,,,,
Zambia,World,Plastic or Rubber,Export,Export Product share(%),      0.46,      0.30,      0.31,      0.30,      0.32,      0.25,      0.33,      0.31,      0.10,      0.33,      0.57,      0.32,      0.16,      0.34,      0.39,      0.24,      0.44,      0.55,      0.30,      0.25,      0.08,      0.59,      0.38,      0.24,      0.17,,,,,,,
Zambia,World,Raw materials,Export,Export Product share(%),      4.91,      4.12,      5.49,      8.11,      7.72,      5.87,      7.28,     12.71,      7.77,      9.53,     10.24,     16.29,     12.04,     18.72,     16.55,     24.22,     21.77,     18.83,     18.17,     20.79,     30.25,     15.61,     20.07,      9.45,      3.04,,,,,,,
Zambia,World,Stone and Glass,Export,Export Product share(%),      3.31,      2.44,      1.80,      2.21,      3.09,      2.88,      3.15,      3.18,      1.59,      1.09,      1.04,      0.70,      0.83,      0.61,      1.05,      1.67,      8.89,      7.48,      9.18,      2.56,      2.03,      1.37,      1.04,      1.24,      0.79,,,,,,,
Zambia,World,Textiles and Clothing,Export,Export Product share(%),      0.85,      0.62,      0.52,      1.08,      0.91,      0.76,      1.09,      3.25,      1.38,      0.76,      1.23,      1.00,      1.44,      2.17,      3.85,      9.41,      5.56,      5.59,      4.37,      4.89,     10.84,      6.23,      5.70,      4.60,      3.46,,,,,,,
Zambia,World,Transportation,Export,Export Product share(%),      0.54,      0.40,      0.28,      0.31,      0.59,      0.78,      0.93,      0.71,      0.74,      0.33,      0.88,      0.47,      0.57,      0.16,      0.13,      0.15,      0.35,      0.38,      0.67,      0.60,      0.87,      1.36,      0.47,      0.59,      0.52,,,,,,,
Zambia,World,Vegetable,Export,Export Product share(%),      1.43,      1.22,      2.81,      4.65,      4.69,      2.43,      3.67,      6.08,      3.76,      1.93,      3.00,      3.09,      3.78,      2.78,      4.26,      9.09,      5.43,      4.70,      5.92,      6.41,      3.46,      4.75,      3.34,      3.36,      0.87,,,,,,,
Zambia,World,Wood,Export,Export Product share(%),      0.39,      2.30,      1.62,      1.24,      1.11,      0.42,      0.25,      2.18,      0.44,      0.42,      0.46,      0.25,      0.20,      0.23,      1.66,      1.74,      0.99,      1.36,      1.12,      1.53,      1.52,      0.52,      0.48,      0.63,      0.21,,,,,,,
Zambia,World,Capital goods,Import,Import Product share(%),     28.55,     27.98,     25.33,     28.01,     28.29,     27.84,     29.54,     31.16,     31.33,     26.58,     26.53,     29.57,     36.50,     36.07,     29.64,     28.49,     28.81,     27.63,     28.99,     20.28,     28.11,     31.07,     31.76,     34.48,     36.44,,,,,,,
Zambia,World,Consumer goods,Import,Import Product share(%),     31.14,     27.01,     27.23,     29.33,     34.58,     29.53,     26.89,     23.62,     21.07,     18.49,     23.45,     24.69,     26.12,     27.99,     36.48,     36.79,     33.09,     45.46,     39.53,     45.60,     37.68,     26.38,     29.35,     26.95,     21.85,,,,,,,
Zambia,World,Intermediate goods,Import,Import Product share(%),     25.40,     22.69,     25.53,     22.16,     22.89,     22.46,     25.74,     24.09,     24.48,     27.80,     26.78,     23.52,     23.56,     23.01,     25.03,     22.79,     25.80,     19.76,     21.94,     20.34,     23.36,     25.37,     22.38,     23.39,     22.14,,,,,,,
Zambia,World,Raw materials,Import,Import Product share(%),     14.70,     22.06,     21.58,     20.43,     14.19,     20.10,     17.71,     20.93,     23.01,     26.79,     22.98,     21.59,     11.87,     12.92,      8.84,     11.92,     12.30,      7.15,      3.57,      6.00,      8.64,     17.09,     16.43,     15.09,     19.38,,,,,,,
Zambia,World,All Products,Tariff,Maximum Rate (%),,     40.00,,   3000.00,     30.00,,     25.00,     25.00,     25.00,     25.00,     25.00,   1464.86,   1461.53,   3000.00,     25.00,   2298.16,     25.00,   2051.09,   1924.48,,,,     25.00,,,,,,,,,
Zambia,World,All Products,Tariff,Simple Average (%),,     10.80,,     14.72,     10.64,,     10.30,     11.12,     10.46,     11.19,     11.03,     11.58,     16.07,     17.28,     14.51,     18.13,     14.51,     14.89,     17.64,,,,     15.39,,,,,,,,,
Zambia,World,All Products,Tariff,Weighted Average (%),,      3.39,,      6.22,      3.95,,      3.35,      3.55,      3.45,      3.29,      4.10,      5.25,      9.63,     11.56,      9.32,     12.58,      8.70,     10.68,     14.28,,,,     11.33,,,,,,,,,
Zambia,World,Capital goods,Tariff,Weighted Average (%),,      4.08,,      3.26,      2.78,,      3.11,      3.85,      4.30,      3.93,      5.05,      5.32,      9.21,      9.04,     10.10,     10.07,      9.06,      6.79,     13.09,,,,     11.03,,,,,,,,,
Zambia,World,Consumer goods,Tariff,Weighted Average (%),,      6.55,,     15.98,      8.49,,      6.08,      6.88,      6.58,      7.16,      6.98,     10.78,     17.40,     21.31,     14.17,     20.23,     13.73,     17.17,     18.06,,,,     17.81,,,,,,,,,
Zambia,World,Intermediate goods,Tariff,Weighted Average (%),,      2.87,,      2.26,      2.21,,      2.77,      1.65,      1.52,      1.40,      1.83,      1.88,      7.59,      8.26,      4.69,      6.14,      4.50,      6.60,     10.26,,,,      7.43,,,,,,,,,
Zambia,World,Raw materials,Tariff,Weighted Average (%),,      0.29,,      0.38,      0.37,,      0.39,      1.75,      1.39,      1.94,      2.76,      2.44,      3.46,      6.27,      2.94,      6.69,      4.47,      9.12,      8.40,,,,      5.68,,,,,,,,,
Zambia,World,All Products,Trade Indicator,World Growth (%),     -1.13,      3.50,      5.68,     -1.24,     -6.61,      0.12,      1.20,     -0.01,      9.18,     10.68,    -12.27,      7.44,      7.16,      7.61,      6.15,     10.47,      8.06,      2.41,     -1.71,      7.07,      2.52,     -0.47,      3.05,      3.55,     11.51,,,,,,,
Zambia,Zimbabwe,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,      4.47,,,,,,,,,,,,,,,,,,,,,,,,
Zambia,Zimbabwe,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,      5.28,      4.37,      5.99,     12.85,      7.23,      8.60,      6.98,      9.05,     10.35,      7.37,      8.81,      7.98,,,,,,,
