Reporter,Partner,Product categories,Indicator Type,Indicator,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
 World,World,All Products,Import,Imports (in US$ Mil),       18449266.35,       18875211.88,       17620453.93,       15776742.24,       16176398.13,       18549078.00,       18504822.70,       18068903.76,       18073303.53,       15160923.66,       12375452.30,       16079717.59,       13930241.29,       12131723.07,       10477384.85,        9298447.51,        7618997.36,        6524445.04,        6221183.37,        6439960.78,        5617548.06,        5345086.53,        5395409.47,        5081061.49,        4738707.61,        3810630.15,        2867096.73,        2470543.07,        1970039.38,        1347848.48,        1110187.01,         671216.40
 World,...,...,Development,"GNI per capita, Atlas method (current US$)",  11566.22,  11151.63,  10473.33,  10410.20,  10671.36,  11005.45,  10883.82,  10503.66,   9909.26,   9422.43,   8991.95,   8961.69,   8370.52,   7853.28,   7361.03,   6643.36,   5831.97,   5431.91,   5473.78,   5496.58,   5311.88,   5302.21,   5532.29,   5493.25,   5243.46,   4944.45,   4751.22,   4672.59,   4360.71,   4212.68,   4061.71,   3914.02
 World,...,...,Trade Indicator,HH Market concentration index,      0.04,      0.04,      0.04,      0.04,      0.04,      0.04,      0.04,      0.04,      0.04,      0.04,      0.04,      0.04,      0.04,      0.05,      0.05,      0.05,      0.05,      0.05,      0.05,      0.06,      0.06,      0.05,      0.05,      0.05,      0.05,      0.06,      0.07,      0.08,      0.11,      0.09,      0.09,      0.16
 World,...,...,Trade Indicator,Index of export market penetration,     67.92,     78.08,     81.35,     82.03,     81.30,     82.54,     83.06,     83.86,     85.56,     86.77,     86.53,     86.38,     88.47,     87.39,     86.42,     86.40,     86.74,     85.66,     86.46,     85.60,     83.87,     78.65,     75.96,     71.69,     67.70,     60.73,     47.89,     43.61,     35.28,     31.58,     27.11,     16.45
 World,...,...,Development,Trade (% of GDP),     60.29,     59.47,     57.89,     56.02,     57.76,     59.67,     59.99,     60.45,     60.42,     57.03,     52.33,     60.79,     58.96,     58.36,     55.98,     53.92,     50.70,     49.53,     49.90,     51.02,     46.54,     46.03,     45.62,     43.66,     43.39,     41.36,     40.35,     41.07,     38.56,     38.83,     38.72,     37.82
 World,...,...,Development,Trade Balance (% of GDP),      0.77,      0.79,      0.84,      0.82,      0.76,      0.59,      0.71,      0.69,      0.60,      0.82,      0.72,      0.65,      1.14,      1.25,      1.10,      0.92,      0.89,      1.00,      0.67,      0.94,      0.87,      0.71,      0.70,      0.42,      0.32,      0.39,     -0.05,      0.24,     -0.13,     -0.16,     -0.49,     -0.40
 World,...,...,Development,Trade in services (% of GDP),     13.53,     13.51,     13.18,     12.96,     13.02,     12.86,     12.32,     11.98,     11.87,     11.57,     11.71,     12.42,     12.08,     11.47,     11.06,     10.51,      9.79,      9.79,      9.39,      9.26,      8.93,      8.61,      8.32,      7.90,      8.52,      8.24,      8.29,      8.21,      7.81,      7.72,      7.30,      7.12
 World,Canada,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,      5.31,,,
 World,Canada,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,      5.70,,,
 World,China,All Products,Export,Partner share(%)-Top 5 Export Partner,      9.07,      9.20,      9.06,      8.49,      8.31,      8.21,      8.31,      8.02,      7.92,      7.88,      7.12,      5.78,      5.95,      5.64,      5.47,      5.24,      4.86,,,,,,,,,,,,,,,
 World,China,All Products,Import,Partner share(%)-Top 5 Import Partner,     13.88,     14.57,     14.91,     14.33,     15.15,     13.63,     12.96,     12.78,     12.33,     12.82,     12.25,     11.06,     11.16,     10.60,     10.05,      9.09,      8.39,      7.73,      6.77,      6.29,      5.67,      5.29,      5.17,      4.80,,      4.76,      4.93,,,,,
 World,France,All Products,Export,Partner share(%)-Top 5 Export Partner,      3.47,,,,,,,,      3.94,      4.06,      4.60,      4.43,      4.56,      4.65,      4.82,      5.03,      5.11,      5.02,      5.09,      4.96,      5.32,      5.34,      4.99,      5.34,      5.56,      5.08,      5.04,      5.58,      5.65,      6.64,      6.37,      7.11
 World,France,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,      3.24,      3.20,      3.19,      3.31,      3.48,      3.92,      3.81,      4.02,      4.07,      4.20,      4.58,      4.78,      4.69,      4.78,      4.59,      5.19,      5.47,      5.09,      5.22,      5.54,      5.16,      5.07,      5.60,      5.60,      6.55,      6.14,      7.07
 World,Germany,All Products,Export,Partner share(%)-Top 5 Export Partner,      6.35,      6.33,      6.24,      6.26,      6.08,      6.06,      5.89,      5.96,      6.30,      6.48,      6.97,      7.01,      7.09,      7.08,      7.20,      7.48,      7.61,      7.42,      7.71,      7.46,      7.99,      8.45,      8.04,      8.57,      9.09,      8.40,      6.72,      6.77,      5.39,      5.19,      4.66,
 World,Germany,All Products,Import,Partner share(%)-Top 5 Import Partner,      7.40,      7.61,      7.66,      7.89,      7.69,      7.57,      7.40,      7.31,      7.70,      7.85,      8.41,      8.50,      8.91,      8.59,      8.84,      9.26,      9.35,      9.02,      8.71,      8.18,      9.04,      9.42,      8.87,      9.40,      9.87,      9.15,      7.31,      7.71,      6.18,      6.98,      6.72,      6.18
 World,"Hong Kong, China",All Products,Export,Partner share(%)-Top 5 Export Partner,,      3.51,      3.61,      3.82,      4.00,      3.81,      4.04,,,,,,,,,,,,,,,,,,,,,,,,,
 World,Italy,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,      5.13
 World,Italy,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,      5.36,      5.01,      5.69
